date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:49:49	340/340	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%220fce6d7622d8173fcee0397634bff5b5%22	https://discordapp.com/assets/0fce6d7622d8173fcee0397634bff5b5.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/0fce6d7622d8173fcee0397634bff5b5.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:49:50	340/340	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%227619529e87dad31fd2ae83d9b9583e49%22	https://discordapp.com/assets/7619529e87dad31fd2ae83d9b9583e49.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/7619529e87dad31fd2ae83d9b9583e49.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:49:50	1934/1934	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260c3eaf0d7173c929482362ea1d2543a%22	https://discordapp.com/assets/60c3eaf0d7173c929482362ea1d2543a.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/60c3eaf0d7173c929482362ea1d2543a.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:49:50	3637/3637	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224ab2ee5027741df387151ca717ae5614%22	https://discordapp.com/assets/4ab2ee5027741df387151ca717ae5614.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/4ab2ee5027741df387151ca717ae5614.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:49:50	3871/3871	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22a4ef7d20760cef4c165825770fd12ac7%22	https://discordapp.com/assets/a4ef7d20760cef4c165825770fd12ac7.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/a4ef7d20760cef4c165825770fd12ac7.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:49:50	4247/4247	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22dae57381bd2599b546fc014a41708c06%22	https://discordapp.com/assets/dae57381bd2599b546fc014a41708c06.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/dae57381bd2599b546fc014a41708c06.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:49:51	5180/5180	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224dccddb260f35cb6e7c4abd18b407e1a%22	https://discordapp.com/assets/4dccddb260f35cb6e7c4abd18b407e1a.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/4dccddb260f35cb6e7c4abd18b407e1a.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:49:51	2639/2639	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22308ff351ddeee9adf7ad36bc07721744%22	https://discordapp.com/assets/308ff351ddeee9adf7ad36bc07721744.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/308ff351ddeee9adf7ad36bc07721744.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:49:51	3706/3706	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226a58ca3bc7015878ee64e769fd9d97d6%22	https://discordapp.com/assets/6a58ca3bc7015878ee64e769fd9d97d6.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/6a58ca3bc7015878ee64e769fd9d97d6.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:49:51	2244/2244	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b17fae7e904d1b03b9b30a0757d72bc1%22	https://discordapp.com/assets/b17fae7e904d1b03b9b30a0757d72bc1.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/b17fae7e904d1b03b9b30a0757d72bc1.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:49:51	5434/5434	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223408a4597fdee6f7edef69f7fb487b38%22	https://discordapp.com/assets/3408a4597fdee6f7edef69f7fb487b38.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/3408a4597fdee6f7edef69f7fb487b38.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:49:52	2975/2975	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2283b4390a8982df16d8b75d3282894c0f%22	https://discordapp.com/assets/83b4390a8982df16d8b75d3282894c0f.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/83b4390a8982df16d8b75d3282894c0f.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:49:52	4881/4881	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22f3c851bfdcc86909ac7a0889040ce8fc%22	https://discordapp.com/assets/f3c851bfdcc86909ac7a0889040ce8fc.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/f3c851bfdcc86909ac7a0889040ce8fc.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:49:52	998/998	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22555a9bd0f67bc5f7d0c78d5c98ad6dc9%22	https://discordapp.com/assets/555a9bd0f67bc5f7d0c78d5c98ad6dc9.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/555a9bd0f67bc5f7d0c78d5c98ad6dc9.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:49:52	3313/3313	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2292fc72e47a5854ae12c1167e69573d77%22	https://discordapp.com/assets/92fc72e47a5854ae12c1167e69573d77.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/92fc72e47a5854ae12c1167e69573d77.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:49:53	82602/82602	---M--	200	added ('OK')	image/png	etag:%22f307550b0e648168fc41b9ec4dc7ed5c%22	https://discordapp.com/assets/f307550b0e648168fc41b9ec4dc7ed5c.png	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/f307550b0e648168fc41b9ec4dc7ed5c.png	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:49:53	1568/1568	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22e25713e4eba8c1e069ceac8f90262f62%22	https://discordapp.com/assets/e25713e4eba8c1e069ceac8f90262f62.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/e25713e4eba8c1e069ceac8f90262f62.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:49:53	2624/2624	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%228436f69c3df6453ce7c9c0deefeddfc1%22	https://discordapp.com/assets/8436f69c3df6453ce7c9c0deefeddfc1.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/8436f69c3df6453ce7c9c0deefeddfc1.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:49:53	360/360	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22f815a774c2b98d3109293a4e2afb733c%22	https://discordapp.com/assets/f815a774c2b98d3109293a4e2afb733c.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/f815a774c2b98d3109293a4e2afb733c.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:49:54	7825/7825	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%220c735bf91232f2a2266e6ba9d6753565%22	https://discordapp.com/assets/0c735bf91232f2a2266e6ba9d6753565.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/0c735bf91232f2a2266e6ba9d6753565.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:49:54	7508/7508	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223b24a631844102c844f8a27d9634b6fc%22	https://discordapp.com/assets/3b24a631844102c844f8a27d9634b6fc.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/3b24a631844102c844f8a27d9634b6fc.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:49:54	289/289	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222ad33adc723eef7837aa4432d8b8e1be%22	https://discordapp.com/assets/2ad33adc723eef7837aa4432d8b8e1be.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/2ad33adc723eef7837aa4432d8b8e1be.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:49:54	1012/1012	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2297645e390161ce066d6a8d010d4d705c%22	https://discordapp.com/assets/97645e390161ce066d6a8d010d4d705c.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/97645e390161ce066d6a8d010d4d705c.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:49:54	7622/7622	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b5d0fabb4afdf0666f3785f8c1d3beff%22	https://discordapp.com/assets/b5d0fabb4afdf0666f3785f8c1d3beff.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/b5d0fabb4afdf0666f3785f8c1d3beff.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:49:54	7446/7446	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22e0c782560fd96acd7f01fda1f8c6ff24%22	https://discordapp.com/assets/e0c782560fd96acd7f01fda1f8c6ff24.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/e0c782560fd96acd7f01fda1f8c6ff24.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:49:55	921/921	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225b0da31dc2b00717c1e35fb1f84f9b9b%22	https://discordapp.com/assets/5b0da31dc2b00717c1e35fb1f84f9b9b.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/5b0da31dc2b00717c1e35fb1f84f9b9b.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:49:55	2314/2314	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2204a2e1509ad72be575b1529b51ea3977%22	https://discordapp.com/assets/04a2e1509ad72be575b1529b51ea3977.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/04a2e1509ad72be575b1529b51ea3977.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:49:55	4514/4514	---M--	200	added ('OK')	image/png	etag:%224fd13d0ae5ddd4d5d3be4568b2090c1a%22	https://discordapp.com/assets/4fd13d0ae5ddd4d5d3be4568b2090c1a.png	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/4fd13d0ae5ddd4d5d3be4568b2090c1a.png	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:49:55	4540/4540	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2203d37220fc9a402dfc1ac0fc3a0e68f0%22	https://discordapp.com/assets/03d37220fc9a402dfc1ac0fc3a0e68f0.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/03d37220fc9a402dfc1ac0fc3a0e68f0.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:49:56	7220/7220	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22013c5f80926ca992c0d708af8ff334ea%22	https://discordapp.com/assets/013c5f80926ca992c0d708af8ff334ea.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/013c5f80926ca992c0d708af8ff334ea.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:49:56	7565/7565	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22bb0498a0c697a956f54f2b26216d6a2e%22	https://discordapp.com/assets/bb0498a0c697a956f54f2b26216d6a2e.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/bb0498a0c697a956f54f2b26216d6a2e.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:49:56	16138/16138	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22a873f632f0c10166704d70d7fb966565%22	https://discordapp.com/assets/a873f632f0c10166704d70d7fb966565.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/a873f632f0c10166704d70d7fb966565.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:49:56	3434/3434	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2219298ddf142a1ceaf0adaeda2f224490%22	https://discordapp.com/assets/19298ddf142a1ceaf0adaeda2f224490.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/19298ddf142a1ceaf0adaeda2f224490.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:49:56	11438/11438	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22da122e6ea7c85ec7db00cf1949dad206%22	https://discordapp.com/assets/da122e6ea7c85ec7db00cf1949dad206.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/da122e6ea7c85ec7db00cf1949dad206.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:49:57	11420/11420	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2260a561f293f7769527f40116503320a5%22	https://discordapp.com/assets/60a561f293f7769527f40116503320a5.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/60a561f293f7769527f40116503320a5.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:49:57	1769/1769	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2294ff6fdc535b6ecb7b1bc54f2dd56a10%22	https://discordapp.com/assets/94ff6fdc535b6ecb7b1bc54f2dd56a10.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/94ff6fdc535b6ecb7b1bc54f2dd56a10.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:49:57	1757/1757	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22f6af0869894912b0d08e2729fd9c22c9%22	https://discordapp.com/assets/f6af0869894912b0d08e2729fd9c22c9.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/f6af0869894912b0d08e2729fd9c22c9.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:49:57	15054/15054	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22c486dc65ce2877eeb18e4c39bb49507a%22	https://discordapp.com/assets/c486dc65ce2877eeb18e4c39bb49507a.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/c486dc65ce2877eeb18e4c39bb49507a.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:49:57	15134/15134	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%228c1fd3ecbbf620ec49cecda2aa53f256%22	https://discordapp.com/assets/8c1fd3ecbbf620ec49cecda2aa53f256.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/8c1fd3ecbbf620ec49cecda2aa53f256.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:49:58	320/320	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22322977be43163c5e0a9d2a1108ae04c9%22	https://discordapp.com/assets/322977be43163c5e0a9d2a1108ae04c9.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/322977be43163c5e0a9d2a1108ae04c9.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:49:58	317/317	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b1c929f9160a3fe04306b6aef6fa1c02%22	https://discordapp.com/assets/b1c929f9160a3fe04306b6aef6fa1c02.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/b1c929f9160a3fe04306b6aef6fa1c02.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:49:58	354/354	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22124a09b8684fa95bdd529d71fbe66f01%22	https://discordapp.com/assets/124a09b8684fa95bdd529d71fbe66f01.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/124a09b8684fa95bdd529d71fbe66f01.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:49:58	351/351	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22a548e6d1dcea000b680726ff489a84a8%22	https://discordapp.com/assets/a548e6d1dcea000b680726ff489a84a8.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/a548e6d1dcea000b680726ff489a84a8.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:49:59	59399/59399	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%220b298968e0a756e25677771fd6b58b34%22	https://discordapp.com/assets/0b298968e0a756e25677771fd6b58b34.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/0b298968e0a756e25677771fd6b58b34.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:49:59	62433/62433	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%220900c33038a1b28283644e5870de552f%22	https://discordapp.com/assets/0900c33038a1b28283644e5870de552f.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/0900c33038a1b28283644e5870de552f.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:49:59	7676/7676	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%220858a3392fd80f98d8957ad7c3e195d3%22	https://discordapp.com/assets/0858a3392fd80f98d8957ad7c3e195d3.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/0858a3392fd80f98d8957ad7c3e195d3.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:49:59	14280/14280	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22a7071622918d45eac43d07e0fc92d44c%22	https://discordapp.com/assets/a7071622918d45eac43d07e0fc92d44c.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/a7071622918d45eac43d07e0fc92d44c.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:49:59	1068/1068	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%229d5a0ed6004593447a865df0f7eb149e%22	https://discordapp.com/assets/9d5a0ed6004593447a865df0f7eb149e.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/9d5a0ed6004593447a865df0f7eb149e.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:00	884/884	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2238bba2d1bd82fd0b60d33367adccf8b7%22	https://discordapp.com/assets/38bba2d1bd82fd0b60d33367adccf8b7.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/38bba2d1bd82fd0b60d33367adccf8b7.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:00	911/911	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22fd7c3b7bb65f185a5d91f5302f30ac0c%22	https://discordapp.com/assets/fd7c3b7bb65f185a5d91f5302f30ac0c.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/fd7c3b7bb65f185a5d91f5302f30ac0c.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:00	437/437	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222cff836e7866cfd41cf71752ed033f1c%22	https://discordapp.com/assets/2cff836e7866cfd41cf71752ed033f1c.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/2cff836e7866cfd41cf71752ed033f1c.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:00	805/805	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b5db5aa26e85a4239c15f10eab2031c0%22	https://discordapp.com/assets/b5db5aa26e85a4239c15f10eab2031c0.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/b5db5aa26e85a4239c15f10eab2031c0.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:00	589/589	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b5061d752abdcf5f44d6f1a217cd0853%22	https://discordapp.com/assets/b5061d752abdcf5f44d6f1a217cd0853.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/b5061d752abdcf5f44d6f1a217cd0853.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:01	888/888	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22601c3d0141413d8eea298446d32ca099%22	https://discordapp.com/assets/601c3d0141413d8eea298446d32ca099.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/601c3d0141413d8eea298446d32ca099.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:01	1133/1133	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2253947b826826947323199b1a83733067%22	https://discordapp.com/assets/53947b826826947323199b1a83733067.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/53947b826826947323199b1a83733067.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:01	989/989	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22ece3d003ce0ffb0cf09a0f7881873075%22	https://discordapp.com/assets/ece3d003ce0ffb0cf09a0f7881873075.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/ece3d003ce0ffb0cf09a0f7881873075.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:01	1403/1403	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22c428699bc4a1e93837f27f90b12c09e3%22	https://discordapp.com/assets/c428699bc4a1e93837f27f90b12c09e3.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/c428699bc4a1e93837f27f90b12c09e3.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:02	715/715	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b4c2db8382a5bfd5dd7155ed1bdbb3b8%22	https://discordapp.com/assets/b4c2db8382a5bfd5dd7155ed1bdbb3b8.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/b4c2db8382a5bfd5dd7155ed1bdbb3b8.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:02	856/856	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22a8bd496e2e9ca833d249a7b18f41efdd%22	https://discordapp.com/assets/a8bd496e2e9ca833d249a7b18f41efdd.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/a8bd496e2e9ca833d249a7b18f41efdd.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:02	686/686	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2222955365220abc3015256c85523bf98e%22	https://discordapp.com/assets/22955365220abc3015256c85523bf98e.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/22955365220abc3015256c85523bf98e.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:02	384/384	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221c1c67aae5a734eecf7a911cc5fde2de%22	https://discordapp.com/assets/1c1c67aae5a734eecf7a911cc5fde2de.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/1c1c67aae5a734eecf7a911cc5fde2de.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:02	565/565	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22436a2bee259beb0347ee31bb238eb1aa%22	https://discordapp.com/assets/436a2bee259beb0347ee31bb238eb1aa.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/436a2bee259beb0347ee31bb238eb1aa.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:03	901/901	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22bbb590c56a4598276e5ff9270b6c382a%22	https://discordapp.com/assets/bbb590c56a4598276e5ff9270b6c382a.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/bbb590c56a4598276e5ff9270b6c382a.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:03	604/604	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2294eccecad8658fe53d1cd37fab50940d%22	https://discordapp.com/assets/94eccecad8658fe53d1cd37fab50940d.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/94eccecad8658fe53d1cd37fab50940d.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:03	412/412	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22f38704754b1f737d5fa7bf4545bc5bba%22	https://discordapp.com/assets/f38704754b1f737d5fa7bf4545bc5bba.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/f38704754b1f737d5fa7bf4545bc5bba.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:03	437/437	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22fc3f5f9be1a4db14b02336b7cb02e6ce%22	https://discordapp.com/assets/fc3f5f9be1a4db14b02336b7cb02e6ce.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/fc3f5f9be1a4db14b02336b7cb02e6ce.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:03	805/805	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22edb23a53ea40ac60f212ebae66e5c5c7%22	https://discordapp.com/assets/edb23a53ea40ac60f212ebae66e5c5c7.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/edb23a53ea40ac60f212ebae66e5c5c7.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:04	589/589	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22343c9ff4c775c66a7d4af1f8691c34e0%22	https://discordapp.com/assets/343c9ff4c775c66a7d4af1f8691c34e0.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/343c9ff4c775c66a7d4af1f8691c34e0.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:04	888/888	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2230af96a386520760ad107c5b77ba002a%22	https://discordapp.com/assets/30af96a386520760ad107c5b77ba002a.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/30af96a386520760ad107c5b77ba002a.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:04	1133/1133	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%227a9bf92329dad473ef0383ae75367215%22	https://discordapp.com/assets/7a9bf92329dad473ef0383ae75367215.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/7a9bf92329dad473ef0383ae75367215.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:04	934/934	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22da8463a04b4a289801d2516f50eb4c19%22	https://discordapp.com/assets/da8463a04b4a289801d2516f50eb4c19.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/da8463a04b4a289801d2516f50eb4c19.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:05	1403/1403	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224b33371531a1a89f99296a73fc9ef588%22	https://discordapp.com/assets/4b33371531a1a89f99296a73fc9ef588.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/4b33371531a1a89f99296a73fc9ef588.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:05	715/715	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22a9098042cb36b955c5021259f1d48f91%22	https://discordapp.com/assets/a9098042cb36b955c5021259f1d48f91.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/a9098042cb36b955c5021259f1d48f91.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
